image_path,masked_image_path,tumor
image_2249.tif,image_2249.tif,0
image_934.tif,image_934.tif,0
image_349.tif,image_349.tif,1
image_734.tif,image_734.tif,0
image_2465.tif,image_2465.tif,0
image_302.tif,image_302.tif,1
image_171.tif,image_171.tif,1
image_3138.tif,image_3138.tif,1
image_402.tif,image_402.tif,0
image_3682.tif,image_3682.tif,0
image_3769.tif,image_3769.tif,0
image_3802.tif,image_3802.tif,1
image_369.tif,image_369.tif,1
image_326.tif,image_326.tif,0
image_3370.tif,image_3370.tif,0
image_1103.tif,image_1103.tif,0
image_1176.tif,image_1176.tif,0
image_2733.tif,image_2733.tif,1
image_2789.tif,image_2789.tif,0
image_2970.tif,image_2970.tif,0
image_3706.tif,image_3706.tif,1
image_849.tif,image_849.tif,1
image_18.tif,image_18.tif,0
image_3892.tif,image_3892.tif,0
image_3006.tif,image_3006.tif,1
image_1696.tif,image_1696.tif,0
image_3571.tif,image_3571.tif,0
image_3241.tif,image_3241.tif,0
image_261.tif,image_261.tif,0
image_944.tif,image_944.tif,0
image_1702.tif,image_1702.tif,0
image_2852.tif,image_2852.tif,1
image_1694.tif,image_1694.tif,0
image_3325.tif,image_3325.tif,1
image_2195.tif,image_2195.tif,0
image_1660.tif,image_1660.tif,0
image_3928.tif,image_3928.tif,0
image_3631.tif,image_3631.tif,0
image_469.tif,image_469.tif,0
image_1456.tif,image_1456.tif,0
image_1800.tif,image_1800.tif,0
image_2341.tif,image_2341.tif,1
image_903.tif,image_903.tif,0
image_2990.tif,image_2990.tif,1
image_647.tif,image_647.tif,0
image_1140.tif,image_1140.tif,0
image_3863.tif,image_3863.tif,0
image_2363.tif,image_2363.tif,1
image_3890.tif,image_3890.tif,1
image_2772.tif,image_2772.tif,0
image_1188.tif,image_1188.tif,0
image_2415.tif,image_2415.tif,0
image_668.tif,image_668.tif,1
image_2163.tif,image_2163.tif,0
image_3043.tif,image_3043.tif,1
image_1903.tif,image_1903.tif,1
image_90.tif,image_90.tif,1
image_1310.tif,image_1310.tif,0
image_244.tif,image_244.tif,1
image_1055.tif,image_1055.tif,0
image_1580.tif,image_1580.tif,0
image_1064.tif,image_1064.tif,0
image_775.tif,image_775.tif,0
image_3867.tif,image_3867.tif,0
image_1084.tif,image_1084.tif,0
image_1981.tif,image_1981.tif,0
image_198.tif,image_198.tif,0
image_3333.tif,image_3333.tif,0
image_2728.tif,image_2728.tif,1
image_3712.tif,image_3712.tif,0
image_3029.tif,image_3029.tif,0
image_1056.tif,image_1056.tif,0
image_55.tif,image_55.tif,0
image_3214.tif,image_3214.tif,1
image_367.tif,image_367.tif,1
image_2447.tif,image_2447.tif,0
image_1294.tif,image_1294.tif,0
image_3166.tif,image_3166.tif,1
image_2366.tif,image_2366.tif,1
image_3116.tif,image_3116.tif,0
image_2427.tif,image_2427.tif,1
image_1532.tif,image_1532.tif,1
image_2731.tif,image_2731.tif,1
image_2678.tif,image_2678.tif,0
image_177.tif,image_177.tif,1
image_129.tif,image_129.tif,0
image_2994.tif,image_2994.tif,0
image_902.tif,image_902.tif,0
image_2869.tif,image_2869.tif,0
image_2655.tif,image_2655.tif,0
image_1481.tif,image_1481.tif,0
image_2104.tif,image_2104.tif,1
image_2649.tif,image_2649.tif,0
image_713.tif,image_713.tif,0
image_1269.tif,image_1269.tif,0
image_3003.tif,image_3003.tif,0
image_1793.tif,image_1793.tif,0
image_395.tif,image_395.tif,0
image_2156.tif,image_2156.tif,1
image_3300.tif,image_3300.tif,1
image_1444.tif,image_1444.tif,0
image_2526.tif,image_2526.tif,1
image_704.tif,image_704.tif,1
image_1692.tif,image_1692.tif,0
image_852.tif,image_852.tif,0
image_3789.tif,image_3789.tif,0
image_3776.tif,image_3776.tif,0
image_438.tif,image_438.tif,1
image_2158.tif,image_2158.tif,1
image_3881.tif,image_3881.tif,1
image_498.tif,image_498.tif,1
image_2894.tif,image_2894.tif,0
image_306.tif,image_306.tif,0
image_2161.tif,image_2161.tif,0
image_312.tif,image_312.tif,0
image_933.tif,image_933.tif,0
image_417.tif,image_417.tif,0
image_3843.tif,image_3843.tif,1
image_3359.tif,image_3359.tif,1
image_446.tif,image_446.tif,1
image_792.tif,image_792.tif,0
image_3129.tif,image_3129.tif,0
image_662.tif,image_662.tif,0
image_2056.tif,image_2056.tif,1
image_2818.tif,image_2818.tif,0
image_1904.tif,image_1904.tif,1
image_881.tif,image_881.tif,0
image_462.tif,image_462.tif,0
image_2265.tif,image_2265.tif,0
image_2600.tif,image_2600.tif,0
image_2960.tif,image_2960.tif,1
image_1634.tif,image_1634.tif,1
image_475.tif,image_475.tif,0
image_2999.tif,image_2999.tif,0
image_95.tif,image_95.tif,1
image_3377.tif,image_3377.tif,1
image_1213.tif,image_1213.tif,0
image_3457.tif,image_3457.tif,1
image_758.tif,image_758.tif,0
image_3237.tif,image_3237.tif,0
image_328.tif,image_328.tif,0
image_2562.tif,image_2562.tif,0
image_2807.tif,image_2807.tif,0
image_2426.tif,image_2426.tif,0
image_658.tif,image_658.tif,0
image_907.tif,image_907.tif,0
image_174.tif,image_174.tif,1
image_2467.tif,image_2467.tif,0
image_3523.tif,image_3523.tif,0
image_1039.tif,image_1039.tif,0
image_2888.tif,image_2888.tif,0
image_1221.tif,image_1221.tif,0
image_1732.tif,image_1732.tif,0
image_784.tif,image_784.tif,0
image_41.tif,image_41.tif,0
image_3739.tif,image_3739.tif,1
image_1214.tif,image_1214.tif,0
image_3235.tif,image_3235.tif,0
image_452.tif,image_452.tif,0
image_1237.tif,image_1237.tif,0
image_84.tif,image_84.tif,0
image_2533.tif,image_2533.tif,0
image_2115.tif,image_2115.tif,1
image_1905.tif,image_1905.tif,1
image_3874.tif,image_3874.tif,1
image_1577.tif,image_1577.tif,1
image_3203.tif,image_3203.tif,0
image_2691.tif,image_2691.tif,0
image_2535.tif,image_2535.tif,0
image_1305.tif,image_1305.tif,0
image_376.tif,image_376.tif,0
image_271.tif,image_271.tif,0
image_3588.tif,image_3588.tif,0
image_1608.tif,image_1608.tif,0
image_3264.tif,image_3264.tif,1
image_2236.tif,image_2236.tif,1
image_2072.tif,image_2072.tif,0
image_2170.tif,image_2170.tif,0
image_1485.tif,image_1485.tif,0
image_1137.tif,image_1137.tif,0
image_2698.tif,image_2698.tif,0
image_1590.tif,image_1590.tif,1
image_3864.tif,image_3864.tif,0
image_3925.tif,image_3925.tif,0
image_3495.tif,image_3495.tif,1
image_1606.tif,image_1606.tif,0
image_725.tif,image_725.tif,0
image_1857.tif,image_1857.tif,0
image_2485.tif,image_2485.tif,0
image_3022.tif,image_3022.tif,0
image_2498.tif,image_2498.tif,0
image_2652.tif,image_2652.tif,0
image_410.tif,image_410.tif,0
image_531.tif,image_531.tif,0
image_3902.tif,image_3902.tif,0
image_640.tif,image_640.tif,0
image_760.tif,image_760.tif,0
image_739.tif,image_739.tif,0
image_2839.tif,image_2839.tif,0
image_3385.tif,image_3385.tif,0
image_3733.tif,image_3733.tif,0
image_466.tif,image_466.tif,0
image_617.tif,image_617.tif,0
image_2420.tif,image_2420.tif,0
image_2466.tif,image_2466.tif,0
image_144.tif,image_144.tif,1
image_3713.tif,image_3713.tif,0
image_1318.tif,image_1318.tif,0
image_593.tif,image_593.tif,1
image_3145.tif,image_3145.tif,1
image_994.tif,image_994.tif,0
image_3520.tif,image_3520.tif,0
image_427.tif,image_427.tif,1
image_3922.tif,image_3922.tif,0
image_2458.tif,image_2458.tif,0
image_1605.tif,image_1605.tif,0
image_2877.tif,image_2877.tif,1
image_822.tif,image_822.tif,0
image_1194.tif,image_1194.tif,0
image_2723.tif,image_2723.tif,1
image_3917.tif,image_3917.tif,1
image_2500.tif,image_2500.tif,0
image_1977.tif,image_1977.tif,0
image_1379.tif,image_1379.tif,1
image_1813.tif,image_1813.tif,0
image_2768.tif,image_2768.tif,0
image_2718.tif,image_2718.tif,1
image_3540.tif,image_3540.tif,0
image_3251.tif,image_3251.tif,0
image_1760.tif,image_1760.tif,1
image_1745.tif,image_1745.tif,1
image_2112.tif,image_2112.tif,1
image_1118.tif,image_1118.tif,0
image_3042.tif,image_3042.tif,0
image_1856.tif,image_1856.tif,0
image_1565.tif,image_1565.tif,1
image_484.tif,image_484.tif,1
image_114.tif,image_114.tif,0
image_342.tif,image_342.tif,1
image_2110.tif,image_2110.tif,1
image_1069.tif,image_1069.tif,0
image_2759.tif,image_2759.tif,1
image_2446.tif,image_2446.tif,1
image_1393.tif,image_1393.tif,0
image_671.tif,image_671.tif,0
image_2784.tif,image_2784.tif,1
image_3242.tif,image_3242.tif,0
image_1255.tif,image_1255.tif,0
image_825.tif,image_825.tif,0
image_3638.tif,image_3638.tif,1
image_3819.tif,image_3819.tif,1
image_3822.tif,image_3822.tif,1
image_2401.tif,image_2401.tif,1
image_3756.tif,image_3756.tif,0
image_2130.tif,image_2130.tif,0
image_1374.tif,image_1374.tif,0
image_837.tif,image_837.tif,0
image_2599.tif,image_2599.tif,0
image_1273.tif,image_1273.tif,0
image_2192.tif,image_2192.tif,0
image_275.tif,image_275.tif,1
image_2669.tif,image_2669.tif,1
image_3797.tif,image_3797.tif,1
image_543.tif,image_543.tif,0
image_3188.tif,image_3188.tif,0
image_3775.tif,image_3775.tif,0
image_1740.tif,image_1740.tif,1
image_1207.tif,image_1207.tif,0
image_2135.tif,image_2135.tif,0
image_1650.tif,image_1650.tif,1
image_3465.tif,image_3465.tif,0
image_2674.tif,image_2674.tif,0
image_2689.tif,image_2689.tif,0
image_3040.tif,image_3040.tif,0
image_3415.tif,image_3415.tif,0
image_3561.tif,image_3561.tif,0
image_105.tif,image_105.tif,1
image_557.tif,image_557.tif,1
image_2876.tif,image_2876.tif,1
image_1814.tif,image_1814.tif,0
image_2696.tif,image_2696.tif,0
image_1610.tif,image_1610.tif,0
image_3921.tif,image_3921.tif,1
image_1524.tif,image_1524.tif,1
image_1655.tif,image_1655.tif,1
image_233.tif,image_233.tif,1
image_2952.tif,image_2952.tif,1
image_3803.tif,image_3803.tif,1
image_2778.tif,image_2778.tif,1
image_2658.tif,image_2658.tif,0
image_461.tif,image_461.tif,0
image_3702.tif,image_3702.tif,0
image_3726.tif,image_3726.tif,0
image_3856.tif,image_3856.tif,1
image_3227.tif,image_3227.tif,0
image_1805.tif,image_1805.tif,0
image_48.tif,image_48.tif,0
image_1212.tif,image_1212.tif,0
image_750.tif,image_750.tif,0
image_1782.tif,image_1782.tif,1
image_2617.tif,image_2617.tif,0
image_1812.tif,image_1812.tif,0
image_1508.tif,image_1508.tif,0
image_292.tif,image_292.tif,1
image_322.tif,image_322.tif,0
image_3681.tif,image_3681.tif,0
image_152.tif,image_152.tif,0
image_874.tif,image_874.tif,0
image_1158.tif,image_1158.tif,0
image_3786.tif,image_3786.tif,0
image_480.tif,image_480.tif,0
image_1434.tif,image_1434.tif,0
image_1978.tif,image_1978.tif,0
image_3306.tif,image_3306.tif,1
image_2121.tif,image_2121.tif,0
image_2587.tif,image_2587.tif,1
image_2794.tif,image_2794.tif,0
image_2275.tif,image_2275.tif,0
image_2450.tif,image_2450.tif,0
image_3369.tif,image_3369.tif,0
image_3442.tif,image_3442.tif,1
image_1121.tif,image_1121.tif,0
image_294.tif,image_294.tif,1
image_3515.tif,image_3515.tif,0
image_429.tif,image_429.tif,1
image_3494.tif,image_3494.tif,1
image_3732.tif,image_3732.tif,0
image_2240.tif,image_2240.tif,1
image_1982.tif,image_1982.tif,0
image_2017.tif,image_2017.tif,0
image_1618.tif,image_1618.tif,0
image_2930.tif,image_2930.tif,1
image_2193.tif,image_2193.tif,0
image_3249.tif,image_3249.tif,0
image_1378.tif,image_1378.tif,1
image_2958.tif,image_2958.tif,1
image_2712.tif,image_2712.tif,1
image_368.tif,image_368.tif,1
image_3156.tif,image_3156.tif,1
image_2819.tif,image_2819.tif,0
image_3015.tif,image_3015.tif,1
image_1199.tif,image_1199.tif,0
image_3671.tif,image_3671.tif,0
image_2303.tif,image_2303.tif,1
image_2019.tif,image_2019.tif,0
image_962.tif,image_962.tif,0
image_74.tif,image_74.tif,0
image_2091.tif,image_2091.tif,1
image_1478.tif,image_1478.tif,0
image_1839.tif,image_1839.tif,1
image_2590.tif,image_2590.tif,1
image_3497.tif,image_3497.tif,1
image_21.tif,image_21.tif,0
image_3360.tif,image_3360.tif,1
image_3640.tif,image_3640.tif,1
image_1882.tif,image_1882.tif,0
image_694.tif,image_694.tif,0
image_3080.tif,image_3080.tif,0
image_3824.tif,image_3824.tif,1
image_566.tif,image_566.tif,1
image_1324.tif,image_1324.tif,0
image_1033.tif,image_1033.tif,0
image_1730.tif,image_1730.tif,0
image_3564.tif,image_3564.tif,1
image_3742.tif,image_3742.tif,1
image_15.tif,image_15.tif,0
image_158.tif,image_158.tif,0
image_3119.tif,image_3119.tif,0
image_2563.tif,image_2563.tif,0
image_3419.tif,image_3419.tif,1
image_2881.tif,image_2881.tif,1
image_1897.tif,image_1897.tif,0
image_1924.tif,image_1924.tif,1
image_51.tif,image_51.tif,0
image_2831.tif,image_2831.tif,1
image_2018.tif,image_2018.tif,0
image_3066.tif,image_3066.tif,1
image_2266.tif,image_2266.tif,0
image_54.tif,image_54.tif,0
image_3782.tif,image_3782.tif,0
image_3832.tif,image_3832.tif,0
image_818.tif,image_818.tif,0
image_1668.tif,image_1668.tif,0
image_2287.tif,image_2287.tif,1
image_1742.tif,image_1742.tif,1
image_3387.tif,image_3387.tif,1
image_2276.tif,image_2276.tif,0
image_3758.tif,image_3758.tif,1
image_1326.tif,image_1326.tif,1
image_924.tif,image_924.tif,0
image_3290.tif,image_3290.tif,0
image_3547.tif,image_3547.tif,1
image_3173.tif,image_3173.tif,1
image_2101.tif,image_2101.tif,1
image_2460.tif,image_2460.tif,0
image_828.tif,image_828.tif,0
image_3814.tif,image_3814.tif,1
image_2537.tif,image_2537.tif,0
image_2182.tif,image_2182.tif,0
image_3332.tif,image_3332.tif,1
image_276.tif,image_276.tif,1
image_2204.tif,image_2204.tif,1
image_3580.tif,image_3580.tif,0
image_1005.tif,image_1005.tif,0
image_1346.tif,image_1346.tif,0
image_803.tif,image_803.tif,0
image_1664.tif,image_1664.tif,0
image_2774.tif,image_2774.tif,1
image_1991.tif,image_1991.tif,0
image_1410.tif,image_1410.tif,0
image_883.tif,image_883.tif,0
image_889.tif,image_889.tif,0
image_2840.tif,image_2840.tif,0
image_1934.tif,image_1934.tif,1
image_595.tif,image_595.tif,0
image_3887.tif,image_3887.tif,1
image_2589.tif,image_2589.tif,1
image_2509.tif,image_2509.tif,0
image_1333.tif,image_1333.tif,0
image_1622.tif,image_1622.tif,1
image_165.tif,image_165.tif,0
image_2194.tif,image_2194.tif,0
image_2836.tif,image_2836.tif,0
image_835.tif,image_835.tif,0
image_2147.tif,image_2147.tif,1
image_1561.tif,image_1561.tif,0
image_1070.tif,image_1070.tif,0
image_762.tif,image_762.tif,0
image_2566.tif,image_2566.tif,1
image_1752.tif,image_1752.tif,0
image_85.tif,image_85.tif,0
image_1852.tif,image_1852.tif,0
image_2005.tif,image_2005.tif,1
image_1356.tif,image_1356.tif,0
image_809.tif,image_809.tif,1
image_2517.tif,image_2517.tif,1
image_1607.tif,image_1607.tif,0
image_3716.tif,image_3716.tif,0
image_620.tif,image_620.tif,0
image_142.tif,image_142.tif,1
image_1396.tif,image_1396.tif,0
image_3354.tif,image_3354.tif,1
image_3911.tif,image_3911.tif,0
image_1679.tif,image_1679.tif,1
image_2213.tif,image_2213.tif,0
image_2857.tif,image_2857.tif,0
image_2635.tif,image_2635.tif,1
image_1795.tif,image_1795.tif,0
image_117.tif,image_117.tif,0
image_1424.tif,image_1424.tif,0
image_3910.tif,image_3910.tif,0
image_1471.tif,image_1471.tif,0
image_482.tif,image_482.tif,1
image_909.tif,image_909.tif,0
image_2407.tif,image_2407.tif,1
image_2785.tif,image_2785.tif,0
image_3548.tif,image_3548.tif,1
image_2781.tif,image_2781.tif,1
image_3827.tif,image_3827.tif,0
image_613.tif,image_613.tif,0
image_627.tif,image_627.tif,0
image_536.tif,image_536.tif,0
image_1472.tif,image_1472.tif,0
image_3247.tif,image_3247.tif,0
image_2191.tif,image_2191.tif,0
image_1651.tif,image_1651.tif,1
image_35.tif,image_35.tif,0
image_553.tif,image_553.tif,0
image_3542.tif,image_3542.tif,1
image_1443.tif,image_1443.tif,0
image_39.tif,image_39.tif,0
image_1996.tif,image_1996.tif,1
image_3572.tif,image_3572.tif,0
image_1573.tif,image_1573.tif,0
image_1627.tif,image_1627.tif,1
image_147.tif,image_147.tif,1
image_3339.tif,image_3339.tif,0
image_1554.tif,image_1554.tif,1
image_3750.tif,image_3750.tif,0
image_3451.tif,image_3451.tif,1
image_631.tif,image_631.tif,0
image_1786.tif,image_1786.tif,1
image_1047.tif,image_1047.tif,0
image_1802.tif,image_1802.tif,0
image_3305.tif,image_3305.tif,1
image_1811.tif,image_1811.tif,0
image_418.tif,image_418.tif,0
image_2234.tif,image_2234.tif,1
image_2062.tif,image_2062.tif,0
image_2139.tif,image_2139.tif,0
image_3719.tif,image_3719.tif,0
image_838.tif,image_838.tif,0
image_1500.tif,image_1500.tif,0
image_772.tif,image_772.tif,0
image_1013.tif,image_1013.tif,0
image_3288.tif,image_3288.tif,0
image_3553.tif,image_3553.tif,1
image_2073.tif,image_2073.tif,0
image_1220.tif,image_1220.tif,0
image_1759.tif,image_1759.tif,1
image_2782.tif,image_2782.tif,1
image_3239.tif,image_3239.tif,0
image_2585.tif,image_2585.tif,1
image_799.tif,image_799.tif,0
image_3087.tif,image_3087.tif,0
image_526.tif,image_526.tif,0
image_2414.tif,image_2414.tif,0
image_2484.tif,image_2484.tif,0
image_351.tif,image_351.tif,0
image_1032.tif,image_1032.tif,0
image_2386.tif,image_2386.tif,1
image_2055.tif,image_2055.tif,1
image_3382.tif,image_3382.tif,0
image_2111.tif,image_2111.tif,1
image_25.tif,image_25.tif,0
image_496.tif,image_496.tif,1
image_2688.tif,image_2688.tif,0
image_2805.tif,image_2805.tif,0
image_2714.tif,image_2714.tif,1
image_1247.tif,image_1247.tif,0
image_2849.tif,image_2849.tif,1
image_1430.tif,image_1430.tif,0
image_3386.tif,image_3386.tif,1
image_2618.tif,image_2618.tif,0
image_1853.tif,image_1853.tif,0
image_845.tif,image_845.tif,0
image_877.tif,image_877.tif,0
image_2977.tif,image_2977.tif,1
image_3633.tif,image_3633.tif,0
image_3209.tif,image_3209.tif,1
image_830.tif,image_830.tif,0
image_2516.tif,image_2516.tif,0
image_3002.tif,image_3002.tif,0
image_159.tif,image_159.tif,0
image_1961.tif,image_1961.tif,0
image_1437.tif,image_1437.tif,0
image_819.tif,image_819.tif,0
image_474.tif,image_474.tif,0
image_1707.tif,image_1707.tif,0
image_2168.tif,image_2168.tif,0
image_3341.tif,image_3341.tif,1
image_1331.tif,image_1331.tif,0
image_3268.tif,image_3268.tif,0
image_2965.tif,image_2965.tif,0
image_2626.tif,image_2626.tif,1
image_2046.tif,image_2046.tif,1
image_2129.tif,image_2129.tif,0
image_609.tif,image_609.tif,0
image_3177.tif,image_3177.tif,1
image_93.tif,image_93.tif,1
image_1074.tif,image_1074.tif,0
image_842.tif,image_842.tif,0
image_1923.tif,image_1923.tif,1
image_2551.tif,image_2551.tif,1
image_2732.tif,image_2732.tif,1
image_1757.tif,image_1757.tif,1
image_2009.tif,image_2009.tif,1
image_3905.tif,image_3905.tif,0
image_947.tif,image_947.tif,0
image_633.tif,image_633.tif,0
image_345.tif,image_345.tif,1
image_646.tif,image_646.tif,0
image_2953.tif,image_2953.tif,1
image_1465.tif,image_1465.tif,0
image_3376.tif,image_3376.tif,1
image_576.tif,image_576.tif,1
image_268.tif,image_268.tif,0
image_465.tif,image_465.tif,0
image_3448.tif,image_3448.tif,1
image_3615.tif,image_3615.tif,1
image_3358.tif,image_3358.tif,0
image_2013.tif,image_2013.tif,0
image_2747.tif,image_2747.tif,1
image_267.tif,image_267.tif,0
image_1476.tif,image_1476.tif,0
image_1239.tif,image_1239.tif,0
image_1025.tif,image_1025.tif,0
image_2096.tif,image_2096.tif,1
image_2291.tif,image_2291.tif,1
image_457.tif,image_457.tif,0
image_2855.tif,image_2855.tif,0
image_1448.tif,image_1448.tif,0
image_3708.tif,image_3708.tif,0
image_2848.tif,image_2848.tif,1
image_1568.tif,image_1568.tif,0
image_2473.tif,image_2473.tif,1
image_3554.tif,image_3554.tif,1
image_2451.tif,image_2451.tif,0
image_2586.tif,image_2586.tif,1
image_3450.tif,image_3450.tif,0
image_2097.tif,image_2097.tif,1
image_1681.tif,image_1681.tif,1
image_2140.tif,image_2140.tif,0
image_929.tif,image_929.tif,0
image_290.tif,image_290.tif,0
image_1314.tif,image_1314.tif,0
image_2934.tif,image_2934.tif,1
image_11.tif,image_11.tif,0
image_1186.tif,image_1186.tif,0
image_72.tif,image_72.tif,0
image_848.tif,image_848.tif,1
image_3267.tif,image_3267.tif,0
image_124.tif,image_124.tif,0
image_2057.tif,image_2057.tif,1
image_2937.tif,image_2937.tif,1
image_3404.tif,image_3404.tif,0
image_1474.tif,image_1474.tif,0
image_3559.tif,image_3559.tif,0
image_501.tif,image_501.tif,1
image_3253.tif,image_3253.tif,0
image_2917.tif,image_2917.tif,0
image_2931.tif,image_2931.tif,1
image_3051.tif,image_3051.tif,1
image_1173.tif,image_1173.tif,1
image_6.tif,image_6.tif,1
image_310.tif,image_310.tif,0
image_2197.tif,image_2197.tif,0
image_1543.tif,image_1543.tif,1
image_413.tif,image_413.tif,0
image_1473.tif,image_1473.tif,0
image_2505.tif,image_2505.tif,0
image_1419.tif,image_1419.tif,0
image_3505.tif,image_3505.tif,0
image_2709.tif,image_2709.tif,1
image_141.tif,image_141.tif,1
image_3695.tif,image_3695.tif,0
image_788.tif,image_788.tif,0
image_17.tif,image_17.tif,1
image_544.tif,image_544.tif,0
image_2521.tif,image_2521.tif,1
image_1698.tif,image_1698.tif,0
image_2242.tif,image_2242.tif,1
image_3849.tif,image_3849.tif,1
image_3410.tif,image_3410.tif,1
image_1307.tif,image_1307.tif,0
image_2383.tif,image_2383.tif,1
image_1360.tif,image_1360.tif,0
image_986.tif,image_986.tif,0
image_3423.tif,image_3423.tif,1
image_2176.tif,image_2176.tif,0
image_1628.tif,image_1628.tif,1
image_2026.tif,image_2026.tif,0
image_3084.tif,image_3084.tif,0
image_3643.tif,image_3643.tif,1
image_2417.tif,image_2417.tif,0
image_1550.tif,image_1550.tif,1
image_1355.tif,image_1355.tif,0
image_43.tif,image_43.tif,0
image_2001.tif,image_2001.tif,1
image_3637.tif,image_3637.tif,1
image_1327.tif,image_1327.tif,0
image_2632.tif,image_2632.tif,1
image_1320.tif,image_1320.tif,0
image_2134.tif,image_2134.tif,0
image_3310.tif,image_3310.tif,1
image_1704.tif,image_1704.tif,0
image_2350.tif,image_2350.tif,1
image_3508.tif,image_3508.tif,0
image_859.tif,image_859.tif,0
image_2223.tif,image_2223.tif,0
image_1672.tif,image_1672.tif,0
image_3337.tif,image_3337.tif,0
image_2065.tif,image_2065.tif,0
image_528.tif,image_528.tif,0
image_1674.tif,image_1674.tif,0
image_1107.tif,image_1107.tif,0
image_3342.tif,image_3342.tif,1
image_3565.tif,image_3565.tif,1
image_2120.tif,image_2120.tif,0
image_3143.tif,image_3143.tif,0
image_2506.tif,image_2506.tif,0
image_2247.tif,image_2247.tif,0
image_3074.tif,image_3074.tif,1
image_732.tif,image_732.tif,0
image_887.tif,image_887.tif,0
image_2541.tif,image_2541.tif,0
image_335.tif,image_335.tif,1
image_2207.tif,image_2207.tif,1
image_1180.tif,image_1180.tif,0
image_3.tif,image_3.tif,0
image_1654.tif,image_1654.tif,1
image_3175.tif,image_3175.tif,1
image_2949.tif,image_2949.tif,0
image_3653.tif,image_3653.tif,1
image_2462.tif,image_2462.tif,0
image_3108.tif,image_3108.tif,0
image_3218.tif,image_3218.tif,1
image_2579.tif,image_2579.tif,1
image_1090.tif,image_1090.tif,0
image_3866.tif,image_3866.tif,0
image_573.tif,image_573.tif,1
image_3751.tif,image_3751.tif,0
image_3461.tif,image_3461.tif,0
image_1783.tif,image_1783.tif,1
image_3666.tif,image_3666.tif,1
image_1183.tif,image_1183.tif,0
image_3586.tif,image_3586.tif,0
image_1725.tif,image_1725.tif,0
image_1815.tif,image_1815.tif,0
image_3513.tif,image_3513.tif,0
image_1625.tif,image_1625.tif,1
image_2492.tif,image_2492.tif,0
image_1530.tif,image_1530.tif,1
image_2278.tif,image_2278.tif,0
image_695.tif,image_695.tif,0
image_724.tif,image_724.tif,0
image_3621.tif,image_3621.tif,0
image_1290.tif,image_1290.tif,1
image_503.tif,image_503.tif,1
image_644.tif,image_644.tif,0
image_1874.tif,image_1874.tif,1
image_2217.tif,image_2217.tif,0
image_570.tif,image_570.tif,1
image_1880.tif,image_1880.tif,0
image_3883.tif,image_3883.tif,1
image_1867.tif,image_1867.tif,0
image_343.tif,image_343.tif,1
image_2053.tif,image_2053.tif,1
image_2377.tif,image_2377.tif,1
image_148.tif,image_148.tif,0
image_1058.tif,image_1058.tif,0
image_3197.tif,image_3197.tif,1
image_3476.tif,image_3476.tif,0
image_2921.tif,image_2921.tif,0
image_3662.tif,image_3662.tif,1
image_675.tif,image_675.tif,1
image_1688.tif,image_1688.tif,0
image_1147.tif,image_1147.tif,0
image_2610.tif,image_2610.tif,0
image_2684.tif,image_2684.tif,0
image_1060.tif,image_1060.tif,0
image_2529.tif,image_2529.tif,0
image_2119.tif,image_2119.tif,0
image_3919.tif,image_3919.tif,1
image_2662.tif,image_2662.tif,1
image_2100.tif,image_2100.tif,1
image_584.tif,image_584.tif,1
image_2971.tif,image_2971.tif,0
image_1088.tif,image_1088.tif,0
image_1836.tif,image_1836.tif,1
image_1202.tif,image_1202.tif,0
image_756.tif,image_756.tif,0
image_2951.tif,image_2951.tif,0
image_2911.tif,image_2911.tif,0
image_2378.tif,image_2378.tif,1
image_2199.tif,image_2199.tif,0
image_943.tif,image_943.tif,0
image_2928.tif,image_2928.tif,1
image_1277.tif,image_1277.tif,0
image_1145.tif,image_1145.tif,0
image_841.tif,image_841.tif,0
image_960.tif,image_960.tif,0
image_607.tif,image_607.tif,0
image_130.tif,image_130.tif,0
image_1191.tif,image_1191.tif,0
image_3379.tif,image_3379.tif,1
image_820.tif,image_820.tif,0
image_2429.tif,image_2429.tif,1
image_1095.tif,image_1095.tif,0
image_546.tif,image_546.tif,0
image_393.tif,image_393.tif,0
image_1228.tif,image_1228.tif,0
image_884.tif,image_884.tif,0
image_655.tif,image_655.tif,0
image_1128.tif,image_1128.tif,0
image_3703.tif,image_3703.tif,1
image_1071.tif,image_1071.tif,0
image_2817.tif,image_2817.tif,0
image_1558.tif,image_1558.tif,0
image_682.tif,image_682.tif,0
image_3019.tif,image_3019.tif,0
image_2661.tif,image_2661.tif,0
image_2385.tif,image_2385.tif,1
image_1943.tif,image_1943.tif,0
image_2974.tif,image_2974.tif,0
image_487.tif,image_487.tif,1
image_3371.tif,image_3371.tif,1
image_1571.tif,image_1571.tif,0
image_1557.tif,image_1557.tif,0
image_1359.tif,image_1359.tif,0
image_3772.tif,image_3772.tif,0
image_400.tif,image_400.tif,0
image_742.tif,image_742.tif,0
image_1517.tif,image_1517.tif,1
image_873.tif,image_873.tif,0
image_2268.tif,image_2268.tif,0
image_2090.tif,image_2090.tif,0
image_3555.tif,image_3555.tif,1
image_1146.tif,image_1146.tif,0
image_2253.tif,image_2253.tif,0
image_3381.tif,image_3381.tif,0
image_977.tif,image_977.tif,0
image_1073.tif,image_1073.tif,0
image_3317.tif,image_3317.tif,0
image_2573.tif,image_2573.tif,1
image_2525.tif,image_2525.tif,1
image_893.tif,image_893.tif,0
image_2322.tif,image_2322.tif,1
image_3504.tif,image_3504.tif,0
